id,name,slug,category__name,description,price,original_price,stock,brand,sku,is_active,is_featured,meta_keywords,meta_description
81,ProMax Toaster Plus,promax-toaster-plus,Home & Kitchen,High-quality ProMax Toaster Plus from ProMax. Perfect for everyday use with premium features. Available in multiple colors and sizes.,81.66,116.15,34,ProMax,HOM-PRO-00081,True,False,"ProMax Toaster Plus, Home & Kitchen, ProMax, affordable, quality",Buy ProMax Toaster Plus online. Premium quality product at best price. ProMax - trusted brand.
82,quality Air Fryer,quality-air-fryer,Home & Kitchen,High-quality quality Air Fryer from quality. Perfect for everyday use with premium features. Available in multiple colors and sizes.,304.89,376.85,16,quality,HOM-QUA-00082,True,False,"quality Air Fryer, Home & Kitchen, quality, affordable, quality",Buy quality Air Fryer online. Premium quality product at best price. quality - trusted brand.
83,BrandX Knife Set Lite,brandx-knife-set-lite,Home & Kitchen,High-quality BrandX Knife Set Lite from BrandX. Perfect for everyday use with premium features. Available in multiple colors and sizes.,424.65,561.58,100,BrandX,HOM-BRA-00083,True,False,"BrandX Knife Set Lite, Home & Kitchen, BrandX, affordable, quality",Buy BrandX Knife Set Lite online. Premium quality product at best price. BrandX - trusted brand.
84,style Microwave Ultra,style-microwave-ultra,Home & Kitchen,High-quality style Microwave Ultra from style. Perfect for everyday use with premium features. Available in multiple colors and sizes.,254.95,361.87,46,style,HOM-STY-00084,True,True,"style Microwave Ultra, Home & Kitchen, style, affordable, quality",Buy style Microwave Ultra online. Premium quality product at best price. style - trusted brand.
85,Ultra Microwave Lite,ultra-microwave-lite,Home & Kitchen,High-quality Ultra Microwave Lite from Ultra. Perfect for everyday use with premium features. Available in multiple colors and sizes.,49.41,66.05,19,Ultra,HOM-ULT-00085,True,False,"Ultra Microwave Lite, Home & Kitchen, Ultra, affordable, quality",Buy Ultra Microwave Lite online. Premium quality product at best price. Ultra - trusted brand.
86,Classic Bedsheet Ultra,classic-bedsheet-ultra,Home & Kitchen,High-quality Classic Bedsheet Ultra from Classic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,157.84,176.3,88,Classic,HOM-CLA-00086,True,False,"Classic Bedsheet Ultra, Home & Kitchen, Classic, affordable, quality",Buy Classic Bedsheet Ultra online. Premium quality product at best price. Classic - trusted brand.
87,comfort Storage Containers Ultra,comfort-storage-containers-ultra,Home & Kitchen,High-quality comfort Storage Containers Ultra from comfort. Perfect for everyday use with premium features. Available in multiple colors and sizes.,236.82,264.03,64,comfort,HOM-COM-00087,True,False,"comfort Storage Containers Ultra, Home & Kitchen, comfort, affordable, quality",Buy comfort Storage Containers Ultra online. Premium quality product at best price. comfort - trusted brand.
88,Elite Lamp Ultra,elite-lamp-ultra,Home & Kitchen,High-quality Elite Lamp Ultra from Elite. Perfect for everyday use with premium features. Available in multiple colors and sizes.,64.34,96.02,92,Elite,HOM-ELI-00088,True,True,"Elite Lamp Ultra, Home & Kitchen, Elite, affordable, quality",Buy Elite Lamp Ultra online. Premium quality product at best price. Elite - trusted brand.
89,quality Blender Lite,quality-blender-lite,Home & Kitchen,High-quality quality Blender Lite from quality. Perfect for everyday use with premium features. Available in multiple colors and sizes.,113.99,132.21,7,quality,HOM-QUA-00089,False,True,"quality Blender Lite, Home & Kitchen, quality, affordable, quality",Buy quality Blender Lite online. Premium quality product at best price. quality - trusted brand.
90,Ultra Knife Set Lite,ultra-knife-set-lite,Home & Kitchen,High-quality Ultra Knife Set Lite from Ultra. Perfect for everyday use with premium features. Available in multiple colors and sizes.,42.1,55.77,27,Ultra,HOM-ULT-00090,True,True,"Ultra Knife Set Lite, Home & Kitchen, Ultra, affordable, quality",Buy Ultra Knife Set Lite online. Premium quality product at best price. Ultra - trusted brand.
91,eco Microwave Premium,eco-microwave-premium,Home & Kitchen,High-quality eco Microwave Premium from eco. Perfect for everyday use with premium features. Available in multiple colors and sizes.,317.79,357.64,15,eco,HOM-ECO-00091,False,False,"eco Microwave Premium, Home & Kitchen, eco, affordable, quality",Buy eco Microwave Premium online. Premium quality product at best price. eco - trusted brand.
92,Elite Mirror Lite,elite-mirror-lite,Home & Kitchen,High-quality Elite Mirror Lite from Elite. Perfect for everyday use with premium features. Available in multiple colors and sizes.,50.27,69.45,45,Elite,HOM-ELI-00092,False,False,"Elite Mirror Lite, Home & Kitchen, Elite, affordable, quality",Buy Elite Mirror Lite online. Premium quality product at best price. Elite - trusted brand.
93,basic Pillow Standard,basic-pillow-standard,Home & Kitchen,High-quality basic Pillow Standard from basic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,177.41,217.44,41,basic,HOM-BAS-00093,True,True,"basic Pillow Standard, Home & Kitchen, basic, affordable, quality",Buy basic Pillow Standard online. Premium quality product at best price. basic - trusted brand.
94,luxury Microwave Plus,luxury-microwave-plus,Home & Kitchen,High-quality luxury Microwave Plus from luxury. Perfect for everyday use with premium features. Available in multiple colors and sizes.,149.5,178.23,19,luxury,HOM-LUX-00094,False,False,"luxury Microwave Plus, Home & Kitchen, luxury, affordable, quality",Buy luxury Microwave Plus online. Premium quality product at best price. luxury - trusted brand.
95,comfort Air Fryer Standard,comfort-air-fryer-standard,Home & Kitchen,High-quality comfort Air Fryer Standard from comfort. Perfect for everyday use with premium features. Available in multiple colors and sizes.,82.62,121.56,86,comfort,HOM-COM-00095,True,True,"comfort Air Fryer Standard, Home & Kitchen, comfort, affordable, quality",Buy comfort Air Fryer Standard online. Premium quality product at best price. comfort - trusted brand.
96,style Rug Standard,style-rug-standard,Home & Kitchen,High-quality style Rug Standard from style. Perfect for everyday use with premium features. Available in multiple colors and sizes.,106.36,147.78,23,style,HOM-STY-00096,True,False,"style Rug Standard, Home & Kitchen, style, affordable, quality",Buy style Rug Standard online. Premium quality product at best price. style - trusted brand.
97,Ultra Curtains,ultra-curtains,Home & Kitchen,High-quality Ultra Curtains from Ultra. Perfect for everyday use with premium features. Available in multiple colors and sizes.,131.3,168.17,8,Ultra,HOM-ULT-00097,True,True,"Ultra Curtains, Home & Kitchen, Ultra, affordable, quality",Buy Ultra Curtains online. Premium quality product at best price. Ultra - trusted brand.
98,tech Toaster Plus,tech-toaster-plus,Home & Kitchen,High-quality tech Toaster Plus from tech. Perfect for everyday use with premium features. Available in multiple colors and sizes.,426.68,512.61,85,tech,HOM-TEC-00098,True,False,"tech Toaster Plus, Home & Kitchen, tech, affordable, quality",Buy tech Toaster Plus online. Premium quality product at best price. tech - trusted brand.
99,Pro Knife Set Lite,pro-knife-set-lite,Home & Kitchen,High-quality Pro Knife Set Lite from Pro. Perfect for everyday use with premium features. Available in multiple colors and sizes.,157.99,213.75,61,Pro,HOM-PRO-00099,True,False,"Pro Knife Set Lite, Home & Kitchen, Pro, affordable, quality",Buy Pro Knife Set Lite online. Premium quality product at best price. Pro - trusted brand.
100,Natural Skateboard Pro,natural-skateboard-pro,Sports,High-quality Natural Skateboard Pro from Natural. Perfect for everyday use with premium features. Available in multiple colors and sizes.,73.6,90.02,52,Natural,SPO-NAT-00100,True,False,"Natural Skateboard Pro, Sports, Natural, affordable, quality",Buy Natural Skateboard Pro online. Premium quality product at best price. Natural - trusted brand.
101,Classic Football Pro,classic-football-pro,Sports,High-quality Classic Football Pro from Classic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,443.24,649.89,16,Classic,SPO-CLA-00101,False,False,"Classic Football Pro, Sports, Classic, affordable, quality",Buy Classic Football Pro online. Premium quality product at best price. Classic - trusted brand.
102,tech Football Lite,tech-football-lite,Sports,High-quality tech Football Lite from tech. Perfect for everyday use with premium features. Available in multiple colors and sizes.,279.81,361.6,87,tech,SPO-TEC-00102,True,False,"tech Football Lite, Sports, tech, affordable, quality",Buy tech Football Lite online. Premium quality product at best price. tech - trusted brand.
103,Smart Dumbbells Standard,smart-dumbbells-standard,Sports,High-quality Smart Dumbbells Standard from Smart. Perfect for everyday use with premium features. Available in multiple colors and sizes.,351.22,440.08,12,Smart,SPO-SMA-00103,False,True,"Smart Dumbbells Standard, Sports, Smart, affordable, quality",Buy Smart Dumbbells Standard online. Premium quality product at best price. Smart - trusted brand.
104,Classic Dumbbells Premium,classic-dumbbells-premium,Sports,High-quality Classic Dumbbells Premium from Classic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,94.41,118.87,83,Classic,SPO-CLA-00104,True,False,"Classic Dumbbells Premium, Sports, Classic, affordable, quality",Buy Classic Dumbbells Premium online. Premium quality product at best price. Classic - trusted brand.
105,Pro Basketball,pro-basketball,Sports,High-quality Pro Basketball from Pro. Perfect for everyday use with premium features. Available in multiple colors and sizes.,496.45,677.06,43,Pro,SPO-PRO-00105,True,False,"Pro Basketball, Sports, Pro, affordable, quality",Buy Pro Basketball online. Premium quality product at best price. Pro - trusted brand.
106,Organic Football Ultra,organic-football-ultra,Sports,High-quality Organic Football Ultra from Organic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,377.86,447.13,64,Organic,SPO-ORG-00106,True,False,"Organic Football Ultra, Sports, Organic, affordable, quality",Buy Organic Football Ultra online. Premium quality product at best price. Organic - trusted brand.
107,style Skateboard Max,style-skateboard-max,Sports,High-quality style Skateboard Max from style. Perfect for everyday use with premium features. Available in multiple colors and sizes.,118.78,167.99,0,style,SPO-STY-00107,False,True,"style Skateboard Max, Sports, style, affordable, quality",Buy style Skateboard Max online. Premium quality product at best price. style - trusted brand.
108,BrandX Yoga Mat Premium,brandx-yoga-mat-premium,Sports,High-quality BrandX Yoga Mat Premium from BrandX. Perfect for everyday use with premium features. Available in multiple colors and sizes.,354.35,398.67,31,BrandX,SPO-BRA-00108,False,True,"BrandX Yoga Mat Premium, Sports, BrandX, affordable, quality",Buy BrandX Yoga Mat Premium online. Premium quality product at best price. BrandX - trusted brand.
109,Organic Skateboard Standard,organic-skateboard-standard,Sports,High-quality Organic Skateboard Standard from Organic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,371.77,422.23,59,Organic,SPO-ORG-00109,True,False,"Organic Skateboard Standard, Sports, Organic, affordable, quality",Buy Organic Skateboard Standard online. Premium quality product at best price. Organic - trusted brand.
110,Ultra Cricket Bat,ultra-cricket-bat,Sports,High-quality Ultra Cricket Bat from Ultra. Perfect for everyday use with premium features. Available in multiple colors and sizes.,226.54,316.31,54,Ultra,SPO-ULT-00110,True,False,"Ultra Cricket Bat, Sports, Ultra, affordable, quality",Buy Ultra Cricket Bat online. Premium quality product at best price. Ultra - trusted brand.
111,basic Tennis Racket Lite,basic-tennis-racket-lite,Sports,High-quality basic Tennis Racket Lite from basic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,93.65,105.0,65,basic,SPO-BAS-00111,True,False,"basic Tennis Racket Lite, Sports, basic, affordable, quality",Buy basic Tennis Racket Lite online. Premium quality product at best price. basic - trusted brand.
112,Smart Basketball Premium,smart-basketball-premium,Sports,High-quality Smart Basketball Premium from Smart. Perfect for everyday use with premium features. Available in multiple colors and sizes.,361.01,490.65,48,Smart,SPO-SMA-00112,True,False,"Smart Basketball Premium, Sports, Smart, affordable, quality",Buy Smart Basketball Premium online. Premium quality product at best price. Smart - trusted brand.
